527	281	338	2	881200457
528	130	109	3	874953794
529	128	371	1	879966954
530	94	720	1	891723593
531	182	845	3	885613067
532	129	873	1	883245452
533	254	229	4	886474580
534	64	381	4	879365491
535	151	176	2	879524293
536	45	25	4	881014015
537	193	879	3	889123257
538	276	922	4	889174849
539	276	57	3	874787526
540	234	187	4	892079140
541	181	306	1	878962006
542	21	370	1	874951293
543	293	249	3	888905229
544	264	721	5	886123656
545	10	611	5	877886722
546	197	346	3	891409070
547	276	142	3	874792945
548	308	427	4	887736584
549	221	943	4	875246759
550	131	126	4	883681514
551	268	824	2	876518557
552	109	8	3	880572642
553	198	58	3	884208173
554	230	680	4	880484286
555	181	741	1	878962918
556	192	1061	4	881368891
557	234	448	3	892335501
558	90	900	4	891382309
559	193	941	4	889124890
560	128	603	5	879966839
561	126	905	2	887855283
562	244	265	4	880606634
563	90	289	3	891382310
564	157	25	3	886890787
565	305	71	3	886323684
566	119	382	5	874781742
567	21	222	2	874951382
568	231	181	4	888605273
569	280	508	3	891700453
570	288	132	3	886374129
571	279	1497	2	890780576
572	301	33	4	882078228
573	72	699	3	880036783
574	90	259	2	891382392
575	308	55	3	887738760
576	59	742	3	888203053
577	94	744	4	891721462
578	130	642	4	875216933
579	26	1015	3	891352136
580	56	121	5	892679480
581	82	508	2	884714249
582	62	12	4	879373613
583	276	40	3	874791871
584	181	1015	1	878963121
585	152	301	3	880147407
586	178	845	4	882824291
587	217	597	4	889070087
588	79	303	4	891271203
589	138	484	4	879024127
590	308	81	5	887737293
591	75	284	2	884050393
592	269	198	4	891447062
593	307	94	3	877122695
594	222	781	3	881059677
595	121	740	3	891390544
596	269	22	1	891448072
597	13	864	4	882141924
598	230	742	5	880485043
599	269	507	4	891448800
600	239	1099	5	889179253
601	245	1028	5	888513447
602	56	546	3	892679460
603	295	961	5	879519556
604	271	1028	2	885848102
605	222	812	2	881059117
606	69	240	3	882126156
607	10	7	4	877892210
608	22	376	3	878887112
609	294	931	3	889242857
610	82	717	1	884714492
611	279	399	4	875313859
612	269	234	1	891449406
613	6	98	5	883600680
614	243	1039	4	879988184
615	298	181	4	884125629
616	282	325	1	881703044
617	78	323	1	879633567
618	118	200	5	875384647
619	283	1114	5	879297545
620	171	292	4	891034835
621	70	217	4	884151119
622	10	100	5	877891747
623	245	181	4	888513664
624	107	333	3	891264267
625	246	561	1	884923445
626	13	901	1	883670672
627	276	70	4	874790826
628	244	17	2	880607205
629	189	56	5	893265263
630	226	242	5	883888671
631	62	1016	4	879373008
632	276	417	4	874792907
633	214	478	4	891544052
634	306	235	4	876504354
635	222	26	3	878183043
636	280	631	5	891700751
637	60	430	5	883326122
638	56	71	4	892683275
639	42	274	5	881105817
640	1	202	5	875072442
641	13	809	4	882397582
642	173	289	4	877556988
643	15	749	1	879455311
644	185	23	4	883524249
645	280	540	3	891702304
646	244	381	4	880604077
647	150	293	4	878746946
648	7	497	4	891352134
649	178	317	4	882826915
650	178	742	3	882823833
651	95	1217	3	880572658
652	234	1462	3	892333865
653	97	222	5	884238887
654	109	127	2	880563471
655	117	268	5	880124306
656	269	705	2	891448850
657	130	1246	3	876252497
658	264	655	4	886123530
659	207	13	3	875506839
660	42	588	5	881108147
661	246	409	2	884923372
662	87	367	4	879876702
663	101	304	3	877135677
664	256	127	4	882164406
665	92	794	3	875654798
666	181	762	2	878963418
667	213	235	1	878955115
668	92	739	2	876175582
669	292	661	5	881105561
670	246	665	4	884922831
671	274	845	5	878945579
672	188	692	5	875072583
673	18	86	4	880129731
674	5	439	1	878844423
675	236	632	3	890116254
676	193	407	4	889127921
677	144	709	4	888105940
678	90	1198	5	891383866
679	48	609	4	879434819
680	5	225	2	875635723
681	22	128	5	878887983
682	311	432	4	884365485
683	8	22	5	879362183
684	276	188	4	874792547
685	222	173	5	878183043
686	72	866	4	880035887
687	299	134	4	878192311
688	1	171	5	889751711
689	308	295	3	887741461
690	165	216	4	879525778
691	222	49	3	878183512
692	181	121	4	878962623
693	200	11	5	884129542
694	234	626	4	892336358
695	244	707	4	880606243
696	90	25	5	891384789
697	208	216	5	883108324
698	263	96	4	891298336
699	134	323	4	891732335
700	279	586	4	892864663
701	2	292	4	888550774
702	288	593	2	886892127
703	49	302	4	888065432
704	286	153	5	877531406
705	205	304	3	888284313
706	22	80	4	878887227
707	234	318	4	892078890
708	223	328	3	891548959
709	15	25	3	879456204
710	268	147	4	876514002
711	94	1220	3	891722678
712	274	405	4	878945840
713	7	492	5	891352010
714	268	217	2	875744501
715	16	55	5	877717956
716	164	620	3	889402298
717	290	161	4	880474293
718	92	515	4	875640800
719	239	1070	5	889179032
720	56	449	5	892679308
721	248	234	4	884534968
722	234	10	3	891227851
723	280	1049	2	891702486
724	308	187	5	887738760
725	276	64	5	874787441
726	192	948	3	881368302
727	122	509	4	879270511
728	85	588	3	880838306
729	262	931	2	879790874
730	201	272	3	886013700
731	181	870	2	878962623
732	295	739	4	879518319
733	263	568	4	891299387
734	295	39	4	879518279
735	201	1100	4	884112800
736	93	820	3	888705966
737	159	1028	5	880557539
738	158	665	2	880134532
739	293	423	3	888906070
740	82	597	3	878768882
741	276	181	5	874786488
742	13	823	5	882397833
743	217	2	3	889069782
744	83	660	4	880308256
745	189	20	5	893264466
746	222	796	4	878183684
747	146	1022	5	891458193
748	267	121	3	878970681
749	126	294	3	887855087
750	181	1060	1	878962675
751	125	80	4	892838865
752	43	120	4	884029430
753	13	780	1	882142057
754	253	259	2	891628883
755	42	44	3	881108548
756	77	518	4	884753202
757	291	686	5	874835165
758	268	21	3	875742822
759	262	28	3	879792220
760	234	81	3	892334680
761	29	245	3	882820803
762	236	57	5	890116575
763	158	729	3	880133116
764	156	661	4	888185947
765	232	52	5	888550130
766	168	866	5	884287927
767	37	288	4	880915258
768	141	245	3	884584426
769	235	230	4	889655162
770	102	70	3	888803537
771	77	172	3	884752562
772	90	506	5	891383319
773	186	566	5	879023663
774	44	660	5	878347915
775	118	774	5	875385198
776	7	661	5	891351624
777	49	1003	2	888068651
778	62	68	1	879374969
779	42	1028	4	881106072
780	178	433	4	882827834
781	85	51	2	879454782
782	77	474	5	884732407
783	58	1099	2	892243079
784	56	1047	4	892911290
785	197	688	1	891409564
786	286	99	4	878141681
787	90	258	3	891382121
788	181	1288	1	878962349
789	295	190	4	879517062
790	224	69	4	888082495
791	272	317	4	879454977
792	221	1010	3	875246662
793	66	877	1	883601089
794	207	318	5	877124871
795	234	487	3	892079237
796	7	648	5	891351653
797	87	82	5	879875774
798	195	1052	1	877835102
799	44	449	5	883613334
800	306	287	4	876504442
801	194	172	3	879521474
802	94	62	3	891722933
803	167	659	4	892738277
804	108	100	4	879879720
805	230	304	5	880484286
806	181	927	1	878962675
807	54	302	4	880928519
808	90	22	4	891384357
809	181	696	2	878962997
810	286	357	4	877531537
811	14	269	4	892242403
812	311	179	2	884365357
813	92	121	5	875640679
814	21	440	1	874951798
815	244	550	1	880602264
816	181	405	4	878962919
817	65	806	4	879216529
818	37	540	2	880916070
819	44	443	5	878348289
820	244	183	4	880606043
821	1	265	4	878542441
822	270	25	5	876954456
823	299	387	2	889502756
824	94	572	3	891723883
825	286	746	4	877533058
826	239	272	5	889181247
827	216	55	5	880245145
828	254	121	3	886472369
829	62	665	2	879376483
830	178	385	4	882826982
831	194	23	4	879522819
832	268	955	3	875745160
833	188	143	5	875072674
834	276	294	4	874786366
835	158	1098	4	880135069
836	207	845	3	881681663
837	161	48	1	891170745
838	305	654	4	886323937
839	47	324	3	879439078
840	64	736	4	889739212
841	191	751	3	891560753
842	7	378	5	891353011
843	59	92	5	888204997
844	69	268	5	882027109
845	10	461	3	877888944
846	21	129	4	874951382
847	58	9	4	884304328
848	194	152	3	879549996
849	7	200	5	891353543
850	113	126	5	875076827
851	173	328	5	877557028
852	95	233	4	879196354
853	16	194	5	877720733
854	59	323	4	888206809
855	311	654	3	884365075
856	292	589	4	881105516
857	43	203	4	883955224
858	79	50	4	891271545
859	235	70	5	889655619
860	125	190	5	892836309
861	284	322	3	885329671
862	303	161	5	879468547
863	254	378	3	886474396
864	255	1034	1	883217030
865	104	301	2	888442275
866	90	923	5	891383912
867	6	463	4	883601713
868	279	122	1	875297433
869	286	298	4	875807004
870	222	448	3	878183565
871	297	57	5	875239383
872	42	625	3	881108873
873	130	1217	4	875801778
874	254	357	3	886472466
875	109	475	1	880563641
876	230	1444	2	880485726
877	244	310	3	880601905
878	6	301	2	883600406
879	36	748	4	882157285
880	256	443	3	882164727
881	102	515	1	888801316
882	104	285	4	888465201
883	21	447	5	874951695
884	111	301	4	891680028
885	18	408	5	880129628
886	25	222	4	885852817
887	110	944	3	886989501
888	270	98	5	876955868
889	68	237	5	876974133
890	83	215	4	880307940
891	6	258	2	883268278
892	89	216	5	879459859
893	128	317	4	879968029
894	305	512	4	886323525
895	184	412	2	889912691
896	286	175	5	877532470
897	279	1428	3	888465209
898	256	86	5	882165103
899	221	48	5	875245462
900	140	332	3	879013617
901	190	977	2	891042938
902	11	227	3	891905896
903	201	203	5	884114471
904	150	181	5	878746685
905	126	245	3	887854726
906	20	208	2	879669401
907	144	742	4	888104122
908	181	930	1	878963275
909	109	566	4	880578814
910	85	1065	3	879455021
911	213	133	3	878955973
912	222	379	1	878184290
913	223	11	3	891550649
914	215	421	4	891435704
915	218	208	3	877488366
916	174	937	5	886432989
917	275	186	3	880314383
918	68	742	1	876974198
919	268	583	4	876513830
920	160	462	4	876858346
921	195	273	4	878019342
922	224	178	4	888082468
923	5	110	1	875636493
924	99	1016	5	885678724
925	2	251	5	888552084
926	292	9	4	881104148
927	72	568	4	880037203
928	85	228	3	882813248
929	83	281	5	880307072
930	92	831	2	886443708
931	7	543	3	891351772
932	87	401	2	879876813
933	287	926	4	875334340
934	1	155	2	878542201
935	234	632	2	892079538
936	222	53	5	878184113
937	24	64	5	875322758
938	7	554	3	891354639
939	82	56	3	878769410
940	161	318	3	891170824
941	196	393	4	881251863
942	56	91	4	892683275
943	82	477	3	876311344
944	7	472	2	891353357
945	256	761	4	882164644
946	226	56	4	883889102
947	279	741	5	875296891
948	308	1286	3	887738151
949	16	8	5	877722736
950	180	202	3	877128388
951	203	93	4	880434940
952	145	56	5	875271896
953	288	305	4	886372527
954	84	742	3	883450643
955	44	644	3	878347818
956	17	13	3	885272654
957	313	117	4	891015319
958	148	1	4	877019411
959	197	347	4	891409070
960	21	164	5	874951695
961	279	982	3	875298314
962	239	491	5	889181015
963	185	287	5	883526288
964	297	89	4	875239125
965	303	68	4	879467361
966	186	250	1	879023607
967	73	206	3	888625754
968	104	756	2	888465739
969	94	216	3	885870665
970	239	194	5	889178833
971	197	511	5	891409839
972	280	1	4	891700426
973	1	117	3	874965739
974	224	583	1	888103729
975	303	397	1	879543831
976	60	162	4	883327734
977	198	258	4	884204501
978	239	513	5	889178887
979	6	69	3	883601277
980	233	375	4	876374419
981	85	642	4	882995615
982	110	38	3	886988574
983	184	522	3	889908462
984	99	873	1	885678436
985	13	418	2	882398763
986	201	518	4	884112201
987	13	858	1	882397068
988	214	131	3	891544465
989	296	228	4	884197264
990	222	87	3	878182589
991	279	725	4	875314144
992	217	182	2	889070109
993	85	433	3	879828720
994	239	234	3	889178762
995	13	72	4	882141727
996	194	77	3	879527421
997	208	663	5	883108476
998	109	178	3	880572950
999	230	172	4	880484523
1000	59	485	2	888204466
1001	313	478	3	891014373
1002	70	1133	3	884151344
1003	62	182	5	879375169
1004	198	234	3	884207833
1005	65	125	4	879217509
1006	174	660	5	886514261
1007	90	12	5	891383241
1008	130	1248	3	880396702
1009	100	354	2	891375260
1010	283	432	5	879297965
1011	275	418	3	875154718
1012	311	98	5	884364502
1013	195	751	4	883295500
1014	130	105	4	876251160
1015	269	252	1	891456350
1016	286	73	5	877532965
1017	7	623	3	891354217
1018	56	222	5	892679439
1019	210	204	5	887730676
1020	239	9	5	889180446
1021	96	87	4	884403531
1022	297	73	2	875239691
1023	249	239	3	879572284
1024	94	860	2	891723706
1025	84	121	4	883452307
1026	275	265	4	880314031
1027	135	1046	3	879858003
1028	291	1178	4	875086354
1029	125	382	1	892836623
1030	70	399	4	884068521
1031	311	9	4	884963365
1032	301	523	4	882076146
1033	152	685	5	880149074
1034	244	172	4	880605665
1035	275	1091	2	875154535
1036	53	281	4	879443288
1037	198	118	2	884206513
1038	244	790	4	880608037
1039	26	125	4	891371676
1040	151	13	3	879542688
1041	124	496	1	890286933
1042	24	191	5	875323003
1043	271	65	3	885849419
1044	307	634	3	879283385
1045	294	1245	3	877819265
1046	234	241	2	892335042
1047	25	501	3	885852301
1048	293	137	3	888904653
1049	201	432	3	884111312
1050	75	240	1	884050661
1051	13	181	5	882140354
1052	207	68	2	877125350
1053	2	50	5	888552084
1054	313	566	4	891016220
1055	144	125	4	888104191
1056	188	443	4	875074329
1057	276	324	4	874786419
1058	145	974	1	882182634
1059	72	234	4	880037418
1060	83	385	4	887665549
1061	181	619	3	878963086
1062	109	402	4	880581344
1063	207	107	3	876198301
1064	185	216	4	883526268
1065	14	213	5	890881557
1066	149	319	2	883512658
1067	57	79	5	883698495
1068	230	963	5	880484370
1069	176	875	4	886047442
1070	253	97	4	891628501
1071	284	269	4	885328991
1072	106	526	4	881452685
1073	121	180	3	891388286
1074	62	86	2	879374640
1075	291	418	4	875086920
1076	84	1033	4	883452711
1077	293	380	2	888907527
1078	207	58	3	875991047
1079	194	187	4	879520813
1080	109	97	3	880578711
1081	283	845	4	879297442
1082	297	275	5	874954260
1083	181	334	1	878961749
1084	78	255	4	879633745
1085	11	425	4	891904300
1086	308	59	4	887737647
1087	193	1078	4	889126943
1088	297	234	3	875239018
1089	87	585	4	879877008
1090	250	204	2	878091682
1091	8	50	5	879362124
1092	186	148	4	891719774
1093	312	692	4	891699426
1094	91	683	3	891438351
1095	5	454	1	875721432
1096	291	376	3	875086534
1097	175	127	5	877107640
1098	145	737	2	875272833
1099	7	644	5	891351685
1100	276	419	5	874792907
1101	83	210	5	880307751
1102	102	524	3	888803537
1103	153	174	1	881371140
1104	62	302	3	879371909
1105	49	995	3	888065577
1106	268	298	3	875742647
1107	207	554	2	877822854
1108	313	616	5	891015049
1109	286	44	3	877532173
1110	279	168	5	875296435
1111	276	474	5	889174904
1112	62	59	4	879373821
1113	254	219	1	886475980
1114	83	97	4	880308690
1115	63	100	5	875747319
1116	16	178	5	877719333
1117	297	233	2	875239914
1118	90	945	5	891383866
1119	85	25	2	879452769
1120	42	98	4	881106711
1121	303	393	4	879484981
1122	274	50	5	878944679
1123	104	299	3	888442436
1124	94	792	4	885873006
1125	184	98	4	889908539
1126	293	708	3	888907527
1127	248	589	4	884534968
1128	18	950	3	880130764
1129	217	27	1	889070011
1130	200	892	4	884127082
1131	201	148	1	884140751
1132	296	222	5	884196640
1133	7	662	3	892133739
1134	196	381	4	881251728
1135	69	427	3	882145465
1136	72	196	4	880036747
1137	256	472	4	882152471
1138	128	182	4	879967225
1139	151	747	3	879524564
1140	7	171	3	891351287
1141	286	85	5	877533224
1142	172	220	4	875537441
1143	308	516	4	887736743
1144	190	974	2	891625949
1145	82	756	1	878768741
1146	308	436	4	887739257
1147	59	235	1	888203658
